/m/0663v: 
id: 9459150, sub: pizza, src: pizza protect against cancer
id: 12271233, sub: gospel, src: gospel be from mark
id: 12271125, sub: gospel, src: gospel be from mark
id: 5404362, sub: gospel, src: gospel have pride of place
id: 12271132, sub: gospel, src: gospel be not a theory about god
id: 12270960, sub: gospel, src: gospel be about help person
id: 5404408, sub: gospel, src: gospel always influence elvis
id: 5404383, sub: gospel, src: gospel literally mean truth
id: 12271024, sub: gospel, src: gospel be indeed sacrosanct
id: 12270974, sub: gospel, src: gospel be ready to go back to jews
id: 5404374, sub: gospel, src: gospel be of high importance
id: 5404407, sub: gospel, src: gospel be equivalent to christianity
id: 12270944, sub: gospel, src: gospel be apart from work
id: 12271097, sub: gospel, src: gospel Is a Proclamation of grace god
id: 14665037, sub: gospel, src: gospel announce the beginning of reign
id: 12271126, sub: gospel, src: gospel Gives Power Over demon
id: 5404390, sub: gospel, src: gospel be a matter of grace
id: 5404373, sub: gospel, src: gospel is the Greek word for good news
id: 12271245, sub: gospel, src: gospel is THE Message of bible
id: 12271003, sub: gospel, src: gospel be always associate with freedom liberty
id: 12271256, sub: gospel, src: gospel be a message of freedom love
id: 12271270, sub: gospel, src: gospel be about change
id: 12271015, sub: gospel, src: gospel is the Gospel of god
id: 12271121, sub: gospel, src: gospel Is the Key to peace
id: 12271074, sub: gospel, src: gospel always come as contrast
id: 5404421, sub: gospel, src: gospel begin in galilee
id: 12271199, sub: gospel, src: gospel be the record of christian teaching
id: 12271075, sub: gospel, src: gospel must be of first importance
id: 12270943, sub: gospel, src: gospel be the very word of jesus
id: 12271200, sub: gospel, src: gospel really be a matter of life death
id: 12271138, sub: gospel, src: gospel be preach loud clear
id: 5404402, sub: gospel, src: gospel is the Gospel of kingdom god
id: 12271229, sub: gospel, src: gospel can save scholar
id: 12271188, sub: gospel, src: gospel be call the book of revelation
id: 12271057, sub: gospel, src: gospel be not human wisdom
id: 14665034, sub: gospel, src: gospel be preach to gentile
id: 5404352, sub: gospel, src: gospel Put Into practice
id: 12271253, sub: gospel, src: gospel be the record of jesus life
id: 12271145, sub: gospel, src: gospel have the power to change life
id: 14665022, sub: gospel, src: gospel go out to china
id: 12271267, sub: gospel, src: gospel be a message of new life
id: 12270971, sub: gospel, src: gospel be all about jesus
id: 12271236, sub: gospel, src: gospel always be good news
id: 5404393, sub: gospel, src: gospel introduce to gentile
id: 12271191, sub: gospel, src: gospel be all about joy
id: 5404386, sub: gospel, src: gospel actually mean good news
id: 12271158, sub: gospel, src: gospel is GOOD news
id: 12271183, sub: gospel, src: gospel be the center of reality
id: 5404398, sub: gospel, src: gospel have come long way
id: 12270965, sub: gospel, src: gospel will save lost
id: 12270949, sub: gospel, src: gospel first go to jews
id: 12271042, sub: gospel, src: gospel have be ignore for too long
id: 12271168, sub: gospel, src: gospel be center in lord jesus christ
id: 12271029, sub: gospel, src: gospel be usually follow by homily
id: 12271215, sub: gospel, src: gospel be the point of bible
id: 12270959, sub: gospel, src: gospel be later translate into greek
id: 12271213, sub: gospel, src: gospel be all about restore relationship
id: 12270953, sub: gospel, src: gospel be call the word of reconciliation
id: 14665033, sub: gospel, src: gospel be the power of god
id: 5404406, sub: gospel, src: gospel be initially loaded word
id: 12270962, sub: gospel, src: gospel be the message of christianity
id: 12271106, sub: gospel, src: gospel fall into main section
id: 12271049, sub: gospel, src: gospel give the key to culture
id: 12271016, sub: gospel, src: gospel be life in god
id: 12271150, sub: gospel, src: gospel be about truth
id: 12271172, sub: gospel, src: gospel contain the word of jesus
id: 12271128, sub: gospel, src: gospel be the very foundation of christianity
id: 12270945, sub: gospel, src: gospel assume the existence of eternal existence
id: 12271182, sub: gospel, src: gospel be the heart of christianity
id: 12271222, sub: gospel, src: gospel be primarily proclamation
id: 12270954, sub: gospel, src: gospel be a matter of life death
id: 5404355, sub: gospel, src: gospel Gives Power Over demon
id: 12271010, sub: gospel, src: gospel be write about ad
id: 12271069, sub: gospel, src: gospel give rise to action
id: 12270938, sub: gospel, src: gospel speak about son
id: 12271159, sub: gospel, src: gospel be a call to obedience
id: 12270968, sub: gospel, src: gospel make nothing of man
id: 12271112, sub: gospel, src: gospel be the story of jesus christ
id: 12270958, sub: gospel, src: gospel be write about in book
id: 12271077, sub: gospel, src: gospel contain the story of jesus
id: 12270999, sub: gospel, src: gospel be the good news of jesus christ
id: 12271237, sub: gospel, src: gospel simply mean good news
id: 12271165, sub: gospel, src: gospel be the highpoint of liturgy word
id: 5404403, sub: gospel, src: gospel read by ft
id: 5404418, sub: gospel, src: gospel develop after civil war
id: 12270991, sub: gospel, src: gospel be about kingdom god
id: 5404394, sub: gospel, src: gospel mean literally good news
id: 12271139, sub: gospel, src: gospel is Good News for mankind
id: 12271216, sub: gospel, src: gospel do not follow judas
id: 12271098, sub: gospel, src: gospel tell about christ
id: 12271061, sub: gospel, src: gospel be write with greek letter
id: 12271217, sub: gospel, src: gospel explain by john piper
id: 12270977, sub: gospel, src: gospel be the only source of religion
id: 5404378, sub: gospel, src: gospel do not equal truth
id: 12271020, sub: gospel, src: gospel be write in hebrew
id: 12271230, sub: gospel, src: gospel Narratives as message
id: 5404366, sub: gospel, src: gospel may be present in western
id: 14665041, sub: gospel, src: gospel be a call to communion
id: 5404419, sub: gospel, src: gospel mean simply good news
id: 12271207, sub: gospel, src: gospel be not information
id: 12271048, sub: gospel, src: gospel be declare in cor
id: 12270994, sub: gospel, src: gospel consist of part
id: 12270976, sub: gospel, src: gospel be not about behavior
id: 14665042, sub: gospel, src: gospel be derivative of kingdom
id: 5404413, sub: gospel, src: gospel go to gentile
id: 12271136, sub: gospel, src: gospel be given to jesus
id: 12270985, sub: gospel, src: gospel be about restoration
/m/038vs: 
id: 12271357, sub: gospel john, src: gospel john take place mainly in jerusalem
id: 12271379, sub: gospel john, src: gospel john be very different from synoptic gospel
id: 6643018, sub: john gospel, src: john gospel be concerned with family god
id: 12271376, sub: gospel john, src: gospel john could not have be write in hebrew
id: 12271352, sub: gospel john, src: gospel john say of jesus
id: 12271354, sub: gospel john, src: gospel john be a case in point
id: 14665059, sub: gospel john, src: gospel john be adopt instead of thomas
id: 12271364, sub: gospel john, src: gospel john is the Gospel of word
id: 12271363, sub: gospel john, src: gospel john belong to later time
id: 12271386, sub: gospel john, src: gospel john draw upon different source
id: 12271378, sub: gospel john, src: gospel john also mention shroud
id: 12271375, sub: gospel john, src: gospel john be different from synoptic gospel
id: 12271380, sub: gospel john, src: gospel john be a work of entirely different character
id: 12271358, sub: gospel john, src: gospel john is the Gospel of love
id: 12271361, sub: gospel john, src: gospel john be idiosyncratic in number way
id: 12271359, sub: gospel john, src: gospel john be written by apostle
id: 12271355, sub: gospel john, src: gospel john be poetry in sense
id: 14665060, sub: gospel john, src: gospel john never mention the name of jesus mother
id: 6643016, sub: john gospel, src: john gospel begin with word god
id: 12271371, sub: gospel john, src: gospel john be a charter of christian experience
id: 14665058, sub: gospel john, src: gospel john have be the subject of intense debate
id: 12271385, sub: gospel john, src: gospel john be the fourth book of new testament
id: 12271362, sub: gospel john, src: gospel john will get hard look
id: 12271353, sub: gospel john, src: gospel john be write to greek
id: 12271366, sub: gospel john, src: gospel john be now available on compact disc
id: 12271374, sub: gospel john, src: gospel john be write for specific reason
id: 12271387, sub: gospel john, src: gospel john be written by eyewitness
id: 12271372, sub: gospel john, src: gospel john be organize into chapter
id: 12271377, sub: gospel john, src: gospel john have yet different focus
id: 12271262, sub: gospel, src: gospel consist of fact
id: 12271360, sub: gospel john, src: gospel john be study briefly
id: 12271381, sub: gospel john, src: gospel john be written by john
id: 12271367, sub: gospel john, src: gospel john be fill with beautiful imagery
id: 12271382, sub: gospel john, src: gospel john fall into distinct section
id: 12271370, sub: gospel john, src: gospel john teach on thursday morning
id: 12271388, sub: gospel john, src: gospel john is the Gospel of belief
id: 12271368, sub: gospel john, src: gospel john make no mention of angel
id: 12271383, sub: gospel john, src: gospel john be a paean to mystical theology
id: 6643015, sub: john gospel, src: john gospel be the fourth book of new testament
/m/016cjb: 
id: 12271092, sub: gospel, src: gospel be a way of faith
id: 5404451, sub: gospel music, src: gospel music have explode in recent year
id: 5404448, sub: gospel music, src: gospel music have many variety of style
id: 5404473, sub: gospel music, src: gospel music be explicitly christian
id: 5404452, sub: gospel music, src: gospel music begin golden era
id: 12271157, sub: gospel, src: gospel Is Wanted In country
id: 5404475, sub: gospel music, src: gospel music be still grow in sweden
id: 5404471, sub: gospel music, src: gospel music be perform on thursday evening
id: 12271027, sub: gospel, src: gospel be free for personal use
id: 5404466, sub: gospel music, src: gospel music can be of varied form
id: 5404465, sub: gospel music, src: gospel music be the root of rock roll
id: 5404463, sub: gospel music, src: gospel music be love by million person
id: 5404470, sub: gospel music, src: gospel music be also a passion for bill
id: 5404457, sub: gospel music, src: gospel music should be free for download
id: 5404461, sub: gospel music, src: gospel music be not well know in nebraska
id: 5404447, sub: gospel music, src: gospel music stay in church
id: 5404454, sub: gospel music, src: gospel music be perform in council chamber
id: 5404456, sub: gospel music, src: gospel music be not just for church folk
id: 5404469, sub: gospel music, src: gospel music be all about pattern
id: 12271103, sub: gospel, src: gospel be convey by word
id: 12270964, sub: gospel, src: gospel be not worship
id: 5404446, sub: gospel music, src: gospel music have be the mainstay of baptist church
id: 14665010, sub: gospel, src: gospel be base on fact
id: 12271129, sub: gospel, src: gospel be there in black white
id: 5404468, sub: gospel music, src: gospel music be also great influence
id: 14665007, sub: gospel, src: gospel be a style of music
id: 12271054, sub: gospel, src: gospel can be dangerous business
id: 5404474, sub: gospel music, src: gospel music be an important part of church community
id: 5404445, sub: gospel music, src: gospel music be incorporated in breakaway
id: 5404464, sub: gospel music, src: gospel music do not have particular style
id: 12271224, sub: gospel, src: gospel is the first Rule of brother
id: 12271146, sub: gospel, src: gospel must be share with word
id: 5404450, sub: gospel music, src: gospel music be made for movement
id: 5404460, sub: gospel music, src: gospel music have its fair share of mainstay
id: 12271214, sub: gospel, src: gospel be about service
id: 12271076, sub: gospel, src: gospel be more than word
id: 5404449, sub: gospel music, src: gospel music be the stuff of faith
id: 12271131, sub: gospel, src: gospel be the religion of peace
id: 5404455, sub: gospel music, src: gospel music provide detail information on gospel music
id: 5404467, sub: gospel music, src: gospel music be a style of music
id: 12271175, sub: gospel, src: gospel be a way of life
id: 5404472, sub: gospel music, src: gospel music be an intrinsic part of culture
/m/01dtj6: 
id: 11437440, sub: steve miller, src: steve miller be born in milwaukee
id: 11437442, sub: steve miller, src: steve miller have be high school friend
id: 11437460, sub: steve miller, src: steve miller have have something of unconventional career
/m/02q_plc: 
id: 4323064, sub: electro, src: electro cover a lot of ground
id: 4323044, sub: electro, src: electro be just on fire today
/m/02704w5: 
id: 13354403, sub: value stream mapping, src: value stream mapping have its origin in lean manufacturing
id: 13354401, sub: value stream mapping, src: value stream mapping provide blueprint for lean transformations
id: 13354402, sub: value stream mapping, src: value stream mapping be a fundamental part of lean thinking
/m/06rf40: 
id: 9827296, sub: protein protein interaction, src: protein protein interaction play a critical role in biology
id: 9827299, sub: protein protein interaction, src: protein protein interaction be map with ingenuity pathway analysis
id: 9827290, sub: protein protein interaction, src: protein protein interaction be central to signal
id: 9827298, sub: protein protein interaction, src: protein protein interaction play a defining role in protein function
id: 9827294, sub: protein protein interaction, src: protein protein interaction be essential for life
id: 9827301, sub: protein protein interaction, src: protein protein interaction play a key role in cellular process
id: 9827289, sub: protein protein interaction, src: protein protein interaction be fundamental to life
id: 14369981, sub: interaction, src: interaction be of importance
id: 9827291, sub: protein protein interaction, src: protein protein interaction be sometimes confuse with metabolic pathway
id: 9827297, sub: protein protein interaction, src: protein protein interaction be fundamental in biology
id: 9827288, sub: protein protein interaction, src: protein protein interaction play a critical role in biological process
id: 9827292, sub: protein protein interaction, src: protein protein interaction be crucial to biological function
id: 9827295, sub: protein protein interaction, src: protein protein interaction play a critical role in protein function
id: 9827300, sub: protein protein interaction, src: protein protein interaction be ubiquitous in biological system
/m/0brpg1: 
id: 12410475, sub: maran, src: maran be a breed of chicken
id: 12410476, sub: maran, src: maran originate from france
id: 7659332, sub: maran, src: maran be currently under consideration
/m/09rmyy: 
id: 6317000, sub: iowa state, src: iowa state just drop man tennis
id: 6316998, sub: iowa state, src: iowa state do not participate in baseball
/m/03v6t: 
id: 6317068, sub: iowa state university, src: iowa state university offer a master 's degree program in mass communication
id: 6317069, sub: iowa state university, src: iowa state university have a minor in military science
id: 6317067, sub: iowa state university, src: iowa state university offer graduate degree in microbiology
id: 6317083, sub: iowa state university, src: iowa state university be self-insured for liability
id: 6317095, sub: iowa state university, src: iowa state university be a leader in bioenergy research
id: 6317064, sub: iowa state, src: iowa state have produce a number of astronaut
id: 6317014, sub: iowa state, src: iowa state be the home of atanasoff berry computer
id: 6317033, sub: iowa state, src: iowa state have lost straight
id: 6317071, sub: iowa state university, src: iowa state university be locate on lush
id: 6317029, sub: iowa state, src: iowa state be a heavy contributor to manhattan project
id: 6317082, sub: iowa state university, src: iowa state university be a member of imagine america
id: 6317076, sub: iowa state university, src: iowa state university be an active participant in internet
id: 6317070, sub: iowa state university, src: iowa state university be of long stand
id: 6317002, sub: iowa state, src: iowa state be next in round
id: 6317094, sub: iowa state university, src: iowa state university have already implement archetype
id: 6317081, sub: iowa state university, src: iowa state university have more than student organization
id: 6317092, sub: iowa state university, src: iowa state university be organize into college
id: 6317015, sub: iowa state, src: iowa state be also note for veishea
id: 6317078, sub: iowa state university, src: iowa state university be take action
id: 12345268, sub: iowa state university, src: iowa state university has its own Hall of fame
id: 6317073, sub: iowa state university, src: iowa state university have be well represent in summer olympic game
id: 6317088, sub: iowa state university, src: iowa state university have research program in application
id: 6317089, sub: iowa state university, src: iowa state university be a member of national student exchange
id: 6317049, sub: iowa state, src: iowa state have a total enrollment of student
id: 6317074, sub: iowa state university, src: iowa state university be select for second project
id: 6317006, sub: iowa state, src: iowa state be also know for veishea
id: 6317037, sub: iowa state, src: iowa state be a place with state art facility
id: 6317025, sub: iowa state, src: iowa state be the home of ame laboratory
id: 6317072, sub: iowa state university, src: iowa state university be found at iowa city
id: 6317084, sub: iowa state university, src: iowa state university be the birthplace of atanasoff berry computer
id: 6317080, sub: iowa state university, src: iowa state university mount an expedition to teller
/m/01jlnb: 
id: 4340626, sub: elimination, src: elimination be the key to good health
id: 4340595, sub: elimination, src: elimination occur at different rate
id: 4340614, sub: elimination, src: elimination be also issue
/m/03hk4k: 
id: 12202383, sub: elimination chamber, src: elimination chamber will be feature in psp version
id: 2760308, sub: chamber, src: chamber be feature by thick wall
id: 12075972, sub: chamber, src: chamber will not hold a meeting in december
/m/01796z: 
id: 13799382, sub: windsor house, src: windsor house actually have personality
id: 13799384, sub: windsor house, src: windsor house stand next to victoria park
id: 12313357, sub: house windsor, src: house windsor be establish in england
/m/030pr: 
id: 5000985, sub: frank capra, src: frank capra have be chemist
id: 5000992, sub: frank capra, src: frank capra be bring out of retirement
id: 2614612, sub: capra, src: capra be born in sicily
id: 2614645, sub: capra, src: capra won Academy Awards for direction
id: 2614620, sub: capra, src: capra go back to work for mack sennett
id: 2614639, sub: capra, src: capra be originally from new york
id: 5000986, sub: frank capra, src: frank capra pass away in la quinta
id: 5000984, sub: frank capra, src: frank capra 's The Battle of china
id: 5000994, sub: frank capra, src: frank capra die in la quinta
id: 5000995, sub: frank capra, src: frank capra be born in palermo
id: 2614638, sub: capra, src: capra move to columbia picture
id: 2614609, sub: capra, src: capra enlist in coast artillery
id: 5000989, sub: frank capra, src: frank capra direct cary grant
id: 2614631, sub: capra, src: capra won an Academy Award for direct
id: 5000990, sub: frank capra, src: frank capra direct she in dirigible
id: 5000993, sub: frank capra, src: frank capra be a writer at keystone
id: 2614617, sub: capra, src: capra work for columbia picture
id: 2614629, sub: capra, src: capra volunteer his service to army signal corps
id: 2614632, sub: capra, src: capra enlist in united states army
id: 2614621, sub: capra, src: capra be an immigrant from sicily
id: 5000988, sub: frank capra, src: frank capra respond intensely to beauty physical appearance
/m/0346kd: 
id: 2614634, sub: capra, src: capra have upward of tattoos
id: 4993773, sub: francis capra, src: francis capra is an American actor of italian origin
id: 4993772, sub: francis capra, src: francis capra be of italian descent
/m/05qlp: 
id: 9555781, sub: population, src: population estimate at animal
id: 9555671, sub: population, src: population estimate for city
id: 9555321, sub: population, src: population estimate with remote sense technique
id: 9555483, sub: population, src: population make up person
id: 9555445, sub: population, src: population be only about person
id: 9555878, sub: population, src: population mean much more than mere number
id: 9556854, sub: population, src: population have be expand in recent year
id: 9555883, sub: population, src: population double over year
id: 9555732, sub: population, src: population be about person
id: 9556931, sub: population, src: population may have decline in recent year
id: 9556974, sub: population, src: population be unevenly distribute across region
id: 9556909, sub: population, src: population refer only to person
id: 9555944, sub: population, src: population estimate for species
id: 9556886, sub: population, src: population be now increase in size
id: 9555629, sub: population, src: population be about person
id: 9555373, sub: population, src: population be grow at alarming rate
id: 9555696, sub: population, src: population be document during roman time
id: 9555362, sub: population, src: population be around person
id: 9555326, sub: population, src: population be about person
id: 9555769, sub: population, src: population be about person
id: 9556874, sub: population, src: population have increase over last year
id: 9556951, sub: population, src: population be decline as result
id: 9555298, sub: population, src: population just want to have life
id: 9556946, sub: population, src: population be maintain by natural reproduction
id: 9555646, sub: population, src: population have be fall for year
id: 9555364, sub: population, src: population be about person
id: 9555611, sub: population, src: population be the province of woman
id: 9556828, sub: population, src: population can double in less year
id: 9555592, sub: population, src: population be a tricky thing in china
id: 9556871, sub: population, src: population depend on natural reproduction
id: 9556925, sub: population, src: population should be define by common characteristic
id: 9555377, sub: population, src: population be only about person
id: 9555816, sub: population, src: population rapidly increase in number
id: 9556869, sub: population, src: population be at unprecedented level
id: 9555888, sub: population, src: population be also affect by trap
id: 9556914, sub: population, src: population have be grow in middle east
id: 9555928, sub: population, src: population be begin to equal production
id: 9555387, sub: population, src: population possess of property
id: 9556941, sub: population, src: population can be any number of person
id: 9555852, sub: population, src: population be cluster in area
id: 9555869, sub: population, src: population affect the course of national economic development
id: 9555353, sub: population, src: population be increase faster than oil production
id: 9556851, sub: population, src: population be increase in urban area
id: 9555480, sub: population, src: population be in excess
id: 9555789, sub: population, src: population be estimate at about person
id: 9555523, sub: population, src: population may be limit by moral restraint
id: 9555351, sub: population, src: population be also a serious problem in china
id: 9555803, sub: population, src: population be the least of india problem
id: 9556857, sub: population, src: population compete for resource
id: 9556804, sub: population, src: population be important in evolutionary theory
id: 9555269, sub: population, src: population be in decline
id: 9556969, sub: population, src: population be array of individual
id: 9556859, sub: population, src: population be define as group individual
id: 9555591, sub: population, src: population engage in economic sector
id: 9556778, sub: population, src: population go in cycle
id: 9556771, sub: population, src: population be down approximately percent
id: 9555640, sub: population, src: population be increase at unprecedented rate
id: 9555511, sub: population, src: population be not tantamount to economic growth
id: 9556864, sub: population, src: population be stable in size
id: 9555708, sub: population, src: population be a major problem in india
id: 9555964, sub: population, src: population be grow faster than employment opportunity
id: 9556907, sub: population, src: population be comprise of equal number male female
id: 9556906, sub: population, src: population can also be limit by predation
id: 9555438, sub: population, src: population be of census
id: 9555395, sub: population, src: population have be grow in south carolina
id: 9555722, sub: population, src: population be severely limit by available resource
id: 9555733, sub: population, src: population be about far more than number
id: 9555648, sub: population, src: population be about person
id: 9556852, sub: population, src: population can be reduce by more
id: 9555458, sub: population, src: population be approximately million
id: 9555378, sub: population, src: population be about person
id: 9556813, sub: population, src: population have almost triple since world war ii
id: 9555576, sub: population, src: population be near person
id: 9555270, sub: population, src: population be a determinant of demand
id: 9556910, sub: population, src: population have develop in australia
id: 9556928, sub: population, src: population start on lower leave
id: 9555465, sub: population, src: population be the leading cause of environmental degradation
id: 9555309, sub: population, src: population be break down into category
id: 9555398, sub: population, src: population be set to age
id: 9555359, sub: population, src: population have increase faster than food production
id: 9555843, sub: population, src: population will decline as result
id: 9555424, sub: population, src: population continue to support friendly force
id: 9555491, sub: population, src: population would be regulate by birth control
id: 9555345, sub: population, src: population be about person
id: 9555818, sub: population, src: population be show sign of increase
id: 9555573, sub: population, src: population be more than person
id: 9556842, sub: population, src: population be low in forested area
id: 9555938, sub: population, src: population be certainly element
id: 9555929, sub: population, src: population shall be hold to minimum
id: 9555772, sub: population, src: population be about today
id: 9555737, sub: population, src: population estimate provide by statistic canada
id: 9555637, sub: population, src: population be increase rapidly in africa
id: 9555960, sub: population, src: population have drop in recent history
id: 9555855, sub: population, src: population be still increase in japan
id: 9556901, sub: population, src: population be much lower in spain
id: 9555409, sub: population, src: population can be split up into group
id: 9555771, sub: population, src: population die due to adverse environmental condition
id: 9555331, sub: population, src: population always depend on agriculture cattle breed
id: 9555413, sub: population, src: population be a little over resident
id: 9555827, sub: population, src: population increase the demand for food
id: 9556821, sub: population, src: population will evolve over time
id: 9556960, sub: population, src: population may persist into late fall
id: 9556873, sub: population, src: population be an important element of evolutionary biology
id: 9556782, sub: population, src: population be compose of individual organism
id: 9555776, sub: population, src: population have concentrate in temperate zone
id: 9555302, sub: population, src: population could end in year
id: 9556815, sub: population, src: population will fall as result
id: 9556800, sub: population, src: population vary from healthy volunteer
id: 9556829, sub: population, src: population be consider unique to river
id: 9556882, sub: population, src: population can be save as live animal
id: 9555717, sub: population, src: population be about inhabitant
id: 9555707, sub: population, src: population increase to resident
id: 9555534, sub: population, src: population be about person
id: 9555901, sub: population, src: population affect by magic mushroom
id: 9555273, sub: population, src: population might include young child
id: 9556836, sub: population, src: population be limited in size
id: 9555334, sub: population, src: population be about person
id: 9556843, sub: population, src: population be stable at about animal
id: 9555575, sub: population, src: population be about person
id: 9555685, sub: population, src: population be around person
id: 9555633, sub: population, src: population be a little over resident
id: 9555759, sub: population, src: population be estimate to be person
id: 9555786, sub: population, src: population be mainly muslim
id: 9555962, sub: population, src: population be a for individual
id: 9555461, sub: population, src: population be about so
id: 9555742, sub: population, src: population increase the need for good service
id: 9556794, sub: population, src: population be base on estimate
id: 9555840, sub: population, src: population be also weapon
id: 9555899, sub: population, src: population be increase in oregon
id: 9556922, sub: population, src: population vary greatly between river
id: 9555472, sub: population, src: population be take from department commerce
id: 9555747, sub: population, src: population may be locate on world
id: 9555861, sub: population, src: population be also factor
id: 9555669, sub: population, src: population be increase at rapid pace
id: 9555745, sub: population, src: population estimate at around now
id: 9555408, sub: population, src: population estimate from united nations
id: 9556776, sub: population, src: population vary in number
id: 9555516, sub: population, src: population be about person
id: 9556955, sub: population, src: population be also breed in salinas valley
id: 9555303, sub: population, src: population can be study on global scale
id: 9555405, sub: population, src: population be currently around person
id: 9556897, sub: population, src: population be provide by census bureau
id: 9556834, sub: population, src: population be slow to grow in united states
id: 9555515, sub: population, src: population estimate at individual
id: 9555783, sub: population, src: population increase in prefecture
id: 9555931, sub: population, src: population increase in prefecture
id: 9555812, sub: population, src: population increase demand for foreign currency
id: 9555690, sub: population, src: population be grow fastest in costa
id: 9555784, sub: population, src: population be directly proportional to education
id: 9555936, sub: population, src: population be not a matter of number
id: 9555743, sub: population, src: population be up to inhabitant
id: 9555384, sub: population, src: population have double in only year
id: 9555662, sub: population, src: population be grow at record rate
/m/02lfy7: 
id: 13890511, sub: world population, src: world population have follow similar trajectory
id: 13890533, sub: world population, src: world population be grow at enormous rate
id: 13890514, sub: world population, src: world population will stabilize in year
id: 14497732, sub: population, src: population decline in new orlean
id: 14497726, sub: population, src: population have grow to massive
id: 14497730, sub: population, src: population be a function of food supply
id: 13890524, sub: world population, src: world population have grow by half person
id: 13890538, sub: world population, src: world population currently stand at person
id: 13890499, sub: world population, src: world population be grow by leap bound
id: 13890534, sub: world population, src: world population may grow to person
id: 13890504, sub: world population, src: world population be about person
id: 13890520, sub: world population, src: world population be not the reason for hunger
id: 13890553, sub: world population, src: world population will reach person
id: 13890542, sub: world population, src: world population have double since world war ii
id: 13890560, sub: world population, src: world population be on steady rise
id: 13890517, sub: world population, src: world population will reach person
id: 13890539, sub: world population, src: world population order accord to population
id: 13890551, sub: world population, src: world population be ripe for change
id: 14497761, sub: population, src: population be up percent
id: 14497772, sub: population, src: population have be grow on seward peninsula
id: 13890547, sub: world population, src: world population be estimate at approximately animal
id: 13890555, sub: world population, src: world population be expand at extraordinary rate
id: 13890510, sub: world population, src: world population have just pass billion
id: 13890541, sub: world population, src: world population be near billion
id: 14497775, sub: population, src: population be over person
id: 13890535, sub: world population, src: world population will reach person
id: 13890556, sub: world population, src: world population have double in year
id: 14497744, sub: population, src: population be increase in europe
/m/02frhbc: 
id: 9567458, sub: oregon, src: oregon be experience severe winter storm
id: 9567457, sub: oregon, src: oregon provide detail information on oregon
id: 9567454, sub: oregon, src: oregon be the home town of paul allen
id: 9567456, sub: oregon, src: oregon recycle use paint
id: 8805635, sub: oregon, src: oregon have a system of light rail transit
id: 9567453, sub: oregon, src: oregon be the largest city in oregon
id: 9567451, sub: oregon, src: oregon also make sense
id: 12525473, sub: portland, src: portland mention be in maine
id: 9567455, sub: oregon, src: oregon should be compare to boston
id: 12525469, sub: portland, src: portland arrive at little creek
/m/0c4kv: 
id: 9567433, sub: maine, src: maine be home to resident
/m/02rtfzh: 
id: 1269239, sub: amani, src: amani be not orphanage
id: 1269243, sub: amani, src: amani be from arabic
id: 1269250, sub: amani, src: amani mean peace in swahili
/m/04pkzn: 
id: 12950390, sub: toomer, src: toomer be start to appear on milk carton
id: 1269257, sub: toomer, src: toomer be born in berkeley
id: 1269260, sub: toomer, src: toomer catch three pass for yard
id: 1269256, sub: toomer, src: toomer sit across from michael
id: 12950396, sub: toomer, src: toomer be go to be next season
id: 12950380, sub: toomer, src: toomer have four catch for yard
id: 12950393, sub: toomer, src: toomer have five reception for yard
id: 1269238, sub: amani, src: amani catch eight pass for yard
id: 12950387, sub: toomer, src: toomer catch just one pass for yard
id: 12950395, sub: toomer, src: toomer say in post game interview
id: 1269263, sub: toomer, src: toomer star for giant
id: 12950391, sub: toomer, src: toomer be prime for good game
id: 12950388, sub: toomer, src: toomer catch one pass for yard
id: 12950377, sub: toomer, src: toomer return a punt for td
id: 12950392, sub: toomer, src: toomer catch two pass for yard
id: 1269261, sub: toomer, src: toomer have be play the game for long time
id: 12950394, sub: toomer, src: toomer miss the game with torn acl
id: 1269258, sub: toomer, src: toomer catch two pass for yard
id: 12950376, sub: toomer, src: toomer catch two pass for yard
id: 12950375, sub: toomer, src: toomer be also come off acl surgery
id: 1269262, sub: toomer, src: toomer be back at work
/m/03mj7: 
id: 5640672, sub: hannibal, src: hannibal have do beautiful job
id: 5640608, sub: hannibal, src: hannibal have be my friend for year
id: 5640576, sub: hannibal, src: hannibal be aware of virtue
id: 5640648, sub: hannibal, src: hannibal pass away from tb
id: 5640713, sub: hannibal, src: hannibal march on rome
id: 5640689, sub: hannibal, src: hannibal bring the war to rome
id: 5640598, sub: hannibal, src: hannibal pass over to africa
id: 5640530, sub: hannibal, src: hannibal take control of carthaginian empire
id: 5640529, sub: hannibal, src: hannibal be just this sort of general
id: 5640586, sub: hannibal, src: hannibal cross apennine
id: 5640558, sub: hannibal, src: hannibal be kill in game
id: 5640560, sub: hannibal, src: hannibal invade in spring
id: 5640699, sub: hannibal, src: hannibal be allow to remain in carthage
id: 5640727, sub: hannibal, src: hannibal remain in italy
id: 5640725, sub: hannibal, src: hannibal move to france
id: 5640594, sub: hannibal, src: hannibal be from chicago
id: 5640616, sub: hannibal, src: hannibal lead an army of man
id: 5640700, sub: hannibal, src: hannibal have become batman
id: 5640595, sub: hannibal, src: hannibal always have a weakness for temperance cause
id: 5640640, sub: hannibal, src: hannibal be also the birthplace of molly brown
id: 5640574, sub: hannibal, src: hannibal say to chris
id: 5640600, sub: hannibal, src: hannibal say of marcellus
id: 5640643, sub: hannibal, src: hannibal be an unincorporated community in monroe county
id: 5640720, sub: hannibal, src: hannibal occupy italy
